"PAN","PRI","PRD","PNA","PT","PVEM","SECCION","INDICE_PAN_PRI","INDICE_VOLATILIDAD"
34.5353959635283,48.6528019670116,6.01372810162893,2.44851961889151,7.6529044155312,0.696649933408462,46,41.0983256468498,96.8304077484187
37.7409988385598,45.5632984901278,3.99535423925668,1.77119628339141,9.5876887340302,1.34146341463415,47,45.4262841559047,99.1632449350989
31.9355715644964,47.9747179556885,4.16610031262743,1.88256082642381,13.252684518146,0.788364822617915,48,39.0401919479139,95.1953042984572
53.9357429718875,33.4538152610442,3.13253012048193,2.9718875502008,3.73493975903614,2.7710843373494,49,66.8261730839215,88.6751959739966
31.8340196388977,53.4684827367754,1.20367437440608,2.62907823883434,8.45739626227431,2.40734874881216,52,34.8561547948151,90.826558096056
31.8467695826186,53.0970078139889,2.97312750142939,1.01010101010101,10.0819515913856,0.991042500476463,55,35.2949000480751,91.350401416156
37.9644961300012,38.9618391158689,13.5007123878471,3.08444684046363,2.93041703569641,3.55808849012284,61,51.9715463713893,99.8445201962185
34.3259410182065,42.112687093488,10.3753624324113,4.29172217433325,4.16372802549434,4.73055925606666,63,46.4035646781403,99.4826261190272
37.7117906968653,37.0072713356295,12.942281598998,4.42368576696935,4.31757297428939,3.59739762724837,66,53.0286431957893,99.633092815704
32.8852038814637,40.820756937724,12.8580022493657,4.50919362854079,4.9721444825151,3.95469882039076,68,46.512329048789,99.5134460534432
42.1868562796588,31.4295741336955,12.6768085203778,4.19610296473748,6.08053465981049,3.43012344171994,69,60.3702367601087,95.6983275815716
34.465543371668,37.2470357493091,15.8509405366854,5.01916733529464,4.00285281269502,3.41446019434786,70,50.7555761489938,99.9771641873229
29.8448741007194,43.1092625899281,12.6124100719424,6.47482014388489,4.76618705035971,3.19244604316547,71,42.4866046242871,97.7419555971286
41.127626387742,36.5996880447747,11.9598128268648,3.35810624827966,3.55078447563997,3.40398201669878,72,55.8718572042249,98.6208517189277
25.3086419753086,55.272633744856,9.0363511659808,3.63511659807956,2.38340192043896,4.36385459533608,73,29.8883002695148,83.820781358032
25.4998901340365,56.2733465172489,7.73456383212481,2.88947484069435,3.8892551087673,3.7134695671281,74,29.0653890192401,82.4696825233699
26.0737263084681,52.0865936358894,10.2851677969049,3.60806816205877,4.49487045731177,3.45157363936707,75,32.829748293739,88.2072982537456
26.4888464424586,53.4415717306774,10.1098301384815,2.72869909270755,3.49273483866567,3.73831775700935,76,32.2081982224383,87.3380715803181
28.9062933955452,49.1084819196801,10.7037715936233,3.57162695106371,3.35499638949064,4.35482975059712,78,37.2755808100746,93.5235662511623
22.7761836441894,58.6083213773314,7.87302725968436,2.87840746054519,4.743543758967,3.12051649928264,79,25.2565886050132,75.5105437015375
46.2872479526529,28.5779827036451,14.305048975753,4.49154680797376,3.57396829766247,2.76420526231276,80,65.9368397764849,89.8406855175459
35.1018171856451,33.0654734727422,17.2130399050315,6.83042644507351,4.69363528444891,3.09560770705872,81,54.3944667082576,99.2275464940006
32.667827951226,40.3055071686989,12.9304569208093,4.86399571218009,5.97614900174193,3.2560632453437,82,46.6709200394123,99.5566890646405
38.3953585615722,34.1072548609659,12.8423583524984,7.31967384486724,4.0466234580807,3.28873092201547,83,55.6298219853838,98.7322041765156
28.989882938715,49.0068329890354,10.3977964934583,3.72371417977647,3.89851157370623,3.98326182530854,84,37.3429139830134,93.5919269423441
27.9744631456761,43.3711964182074,12.8389022469115,7.85175358593815,4.35287289611143,3.61081170715529,85,40.8995376971311,96.6872634349625
33.8353169783823,41.0881709982997,12.1982025746903,4.66358999271314,3.81345640029147,4.40126305562303,86,47.0242368099792,99.6457933374767
36.3354129091393,39.2448478755803,11.7027882085095,4.54451376363798,4.47946542089235,3.69297182224062,87,50.1798339937922,99.9987063893871
32.7082465157198,41.8808167801083,13.5481779876835,4.98680372273927,3.75978145112747,3.11617354262166,88,45.7670851776565,99.2832972842714
37.2161172161172,36.8009768009768,12.8327228327228,5.92796092796093,3.75457875457875,3.46764346764347,89,52.8017927115681,99.6859983040562
36.6516888751162,36.2255965292842,13.8518748063217,6.21320111558723,3.95103811589712,3.10660055779362,90,52.9058262198859,99.6622469591929
34.8324140857022,44.6648281714043,10.368052609249,5.08061094611795,2.65167585914298,2.40241832838354,91,45.0325848752087,99.0129914791198
39.8013610446938,34.9641346330697,11.6240573845871,5.79976702838575,4.39580651094353,3.41487339832015,92,55.9235948330776,98.5964409701414
27.782064217461,52.9111519971512,9.78693097513206,3.00314558727521,3.56697726868063,2.94972995429996,93,33.5396138553589,89.1622275187723
47.0807248764415,28.4843492586491,12.665568369028,5.39373970345964,3.80560131795717,2.57001647446458,94,66.3793571227482,89.268666409819
22.0167327168648,56.1678304082531,10.4988362584135,2.62942693589986,5.05126753475499,3.63590614581367,95,26.7653773269659,78.4060923696692
32.4083590270641,44.8715313463515,12.9359369647139,3.76156217882837,3.76156217882837,2.26104830421377,96,43.3069522704017,98.2081244835728
29.7579065211307,53.0786453960257,8.38231178281556,2.56787013713966,3.6943744752309,2.51889168765743,97,34.7506548869737,90.6982989449528
37.8451218781817,35.9345990297658,12.7747499550817,6.81559561597892,3.53955800443193,3.09037551655986,98,53.9099767394162,99.388483275889
36.4543361473523,39.3868400856323,11.8067617239569,4.92385991840691,3.88173041967928,3.54647170497233,99,50.2129001151474,99.9981869416388
42.5836293053605,31.1390104897993,13.3113075080532,6.33352605930453,3.77963161807219,2.85289501941026,100,61.0811008964594,95.0883681168995
47.5975422036205,30.5608915236557,11.8360960219828,3.92713117152416,3.19437200249342,2.88396707672345,101,65.2113496714257,90.7445936469448
30.617392949486,48.1932269660087,10.5316264110487,2.79371886233209,4.63517689348553,3.2288579176389,102,39.1689608874973,95.3075436697375
37.6004127054315,40.5851573439458,10.3913331859385,3.87648316014445,3.36060137077161,4.18601223376815,103,50.0768832667709,99.9997635585316
45.3598718264728,32.0680305644565,11.036480157752,4.68942568400296,3.54942075425191,3.29677101306384,104,62.2692581394717,93.9786121882803
44.9801558136116,34.9992650301338,10.355725415258,4.328972512127,3.03542554755255,2.30045568131707,105,59.8038383055977,96.1553901791078
47.6268748715841,34.0593110060955,10.1157454968838,3.28402164235326,2.31148551469077,2.60256146839258,106,62.5340426417497,93.715911002192
53.4747640745997,27.2528074500137,10.288588431563,4.39481088618311,2.05423171733772,2.53479744030278,107,71.9778529251967,80.6789592319369
36.2183708838822,46.3986135181976,9.95147313691508,2.94627383015598,2.11785095320624,2.36741767764298,108,44.8370901231946,98.9337744641594
53.1098741529526,30.9172313649564,9.52323330106486,2.87996127783156,1.62754114230397,1.94215876089061,109,68.9858856688768,85.5814458147335
33.7881032197708,46.0668901535823,10.1816480860684,3.76549465970219,3.51602089342793,2.68184298744835,110,43.1535239346044,98.1250306194386
32.3374572255857,53.2245327717821,6.52803369307713,2.51381942616478,2.84285338246907,2.5533035009213,111,36.4319703616644,92.6363428693299
41.7390323672042,46.1711965715575,6.20277433179204,2.53749859027856,1.01499943611142,2.33449870305628,112,48.8171396455865,99.9440336552783
44.1745366395637,35.0689359123277,11.9337407201656,3.81798899045503,2.12615524468461,2.87864249280339,113,59.3943806859968,96.4698244610628
42.8115361722851,38.5801634110708,10.0156917915697,3.24116660353877,2.44034413722201,2.91109788431362,114,55.5433870780332,98.7708343881238
20.1995153018092,62.5936989235191,7.75517105337316,2.23186608803472,3.42106746322493,3.79868117003889,115,20.4558780289417,65.0857942783693
20.5414204750995,58.2479199324732,7.74146870854938,3.04473652477993,6.34872784275895,4.07572651633908,116,23.6881132235773,72.3073845705886
22.87545277236,58.7837837837838,8.18473112287545,2.49373084424631,3.28782390638061,4.37447757035386,117,25.3267894940811,75.6493073332245
24.7379281881965,59.1167973586463,7.80024762690879,2.08006603384234,3.43375980189847,2.83120099050763,118,26.4677514048689,77.849331042278
18.5805296688254,60.1853314378982,11.7464328963302,2.83788764281577,3.26436055388827,3.38545780024219,119,21.4822435773801,67.4695027448049
20.256948085999,59.2501310959623,11.5731515469324,2.4698479286838,3.12008390141584,3.32983744100682,120,23.4353889835562,71.7728576618013
24.50098021743,55.8055605061486,10.4660488326501,2.392621636072,2.72678666904295,4.10800213865621,121,29.0621008582314,82.4641751811651
25.6442428337033,54.1743074992761,9.99420905318019,3.48904545893253,2.93407972203455,3.76411543287327,122,31.0388143322952,85.618937522993
29.5665634674923,51.370255704621,8.93246187363835,2.80071092764591,3.30237358101135,4.0276344455911,123,35.9255902121535,92.0764395649508
19.3769505127062,61.335265269728,8.50980829246545,2.44092732946946,2.32946946054391,6.00757913508694,124,20.8838861099617,66.0900764776927
22.1749948165042,59.3095583661621,8.33506116524985,3.59734605017624,2.03193033381713,4.5511092680904,125,24.4882161946583,73.9659554827801
20.3850619195046,61.9291795665635,7.9624613003096,3.59907120743034,1.94465944272446,4.17956656346749,126,21.1757203584275,66.7664361257773
19.7040307415583,63.7396778677132,4.83198430218298,3.14773935082986,3.36848990270624,5.2080778350094,127,18.852891572048,61.1943054630961
39.1348042574574,36.8050797131241,11.3638786106924,6.83994944650008,2.90682624518447,2.94946172704155,128,54.1220619732722,99.3203442035401
39.7295028108345,37.5976491202453,11.3053953420457,4.07388479229028,3.52814484923706,3.76542308534716,130,53.983841937925,99.3651601365452
51.2903994282538,25.3791789089176,13.3129516397999,5.5665846104979,1.78273644087985,2.66814897165092,131,72.0558247076936,80.5416238585396
43.1927962311408,32.8165066491741,11.4795157731528,6.81614884608504,2.43306100542668,3.26197149502057,132,60.1654003047777,95.866585465745
33.7818537172066,41.8101180184921,10.3660828384575,7.09614372697888,2.75125911448545,4.19454258437946,133,46.2602639945482,99.4405749843811
33.6199695346666,43.7718048253157,9.69485528966636,4.88919463417031,4.08825119158764,3.93592452459339,134,44.5740975039403,98.8223832841301
25.284966664277,55.5738762635314,8.35185317943939,3.88558319592802,2.89626496523048,4.00745573159366,135,29.5330174456824,83.2441050048504
24.9579630074465,56.7699575626551,8.62358875810713,2.0097685963648,3.65922011370006,3.97950196172632,136,28.425750689249,81.3820706671024
28.7282708142726,56.2061604147606,5.7868252516011,2.85910338517841,3.07258310460506,3.34705702958219,137,31.3864451696131,86.1414230630473
33.3602993224795,37.6226109818991,14.5312974011528,7.56901607847103,3.89321468298109,3.02356153301648,138,49.4475916447037,99.98779380036
34.0052376795492,41.6078089040552,13.0386477263709,4.86469327831125,3.40449170700738,3.07912070470598,139,46.9153223132438,99.6193905427531
35.2468791039594,43.3483780397603,10.1604600963062,3.56695397527435,3.75262276027594,3.92470602442375,140,46.2214987112018,99.428917120422
35.8065273538389,43.5579557016514,9.39813727792127,4.11364169992956,2.78469124207561,4.33904672458324,141,46.4478909876734,99.4953008625819
28.1963007965438,52.3288780882949,8.3232077764277,4.2459835290941,3.35493452139868,3.55069528824085,142,34.086101275993,89.8699130960819
41.0255056239109,37.7039657812748,9.8783686257943,4.06963440178839,3.62253788878914,3.69998767844255,143,54.7106301201976,99.1123985548275
33.4779507904434,45.2811125638892,10.5491501248068,4.21668845833829,2.77843813146321,3.69665993105908,144,43.5652872200786,98.3437788575966
30.7279860505667,48.6878814298169,10.1220575414124,3.49171752397559,3.47863993025283,3.49171752397559,145,38.9002263692716,95.0718010138635
29.6407672301691,50.1788036410923,9.97236671001301,3.45416124837451,2.7389466840052,4.0149544863459,146,37.0066542276359,93.2469186255915
35.1346417161114,44.5671687205234,9.77331507682945,3.91297733150768,3.24357218925909,3.36832496576906,147,45.2306460976029,99.0901305341476
46.0893767395315,34.1401632423304,11.1548925790412,3.05532101197736,2.08900146980642,3.47124495731307,148,61.4415906993272,94.7636000907628
33.4063127166575,61.4395183360701,1.8336070060208,2.22587119138843,0.620324758255793,0.474365991607371,150,30.8309074358364,85.3018356106612
36.5451145395044,57.3679289387564,1.80458158017765,2.83309957924264,0.944366526414212,0.504908835904628,151,36.1601273664613,92.338317019497
44.2635423006695,54.214850882532,0.578210590383445,0.213024954351796,0.19780888618381,0.532562385879489,152,44.2741867640915,98.6886025114998
40.7258915382992,59.0630934796371,0.126608989238236,0.063304494619118,0,0.0211014982063727,153,38.0046448404072,94.2444581838092
36.3285272914521,61.5731204943357,0.399073120494336,0.360453141091658,0.48918640576725,0.849639546858908,154,32.8132805138515,88.1846669321777
38.8352951588636,53.2259491990442,3.52243561377113,2.83210903619789,1.12399327374104,0.460217718382158,155,41.1308055840555,96.8534956164871
31.6047730567637,59.7970335675254,3.3009925281588,3.73592059774729,0.79179212668674,0.7694881231181,156,30.8034370923847,85.2596789013587
39.1240875912409,53.3171127331711,4.33901054339011,2.18978102189781,0.592051905920519,0.437956204379562,157,41.4291397647851,97.0616141931364
44.1447159631863,53.4433513170422,0.507775309425579,1.55506188511584,0.222151697873691,0.126943827356395,158,44.7203697871454,98.8850201926205
39.4566023738872,58.1695103857567,0.751112759643917,0.982937685459941,0.250370919881306,0.38946587537092,159,37.7343168107168,93.9821206360054
42.1338383838384,55.8585858585859,0.441919191919192,0.946969696969697,0.347222222222222,0.271464646464646,160,41.4175202870842,97.0536416790955
34.5040622884225,60.519634394042,3.2498307379824,1.4218009478673,0.16926201760325,0.1354096140826,161,32.55870866682,87.8320542652456
23.6331328594861,75.1503553854565,0,0.136686714051394,0.587752870420995,0.492072170585019,162,13.1845850666271,45.7850089313433
26.0499265785609,73.0543318649046,0.161527165932452,0.0146842878120411,0.293685756240822,0.425844346549192,163,16.5963733380162,55.3679090330723
43.4526811228778,53.6056480080686,1.00857286938981,1.2439065389141,0.252143217347453,0.437048243402252,164,44.1367300351305,98.6248826127624
31.3330848552615,65.5360914399304,0.745434215430488,0.745434215430488,0.73301031183998,0.906944962107094,165,26.1371316063018,77.2225404810015
39.6396396396396,56.9658944658945,1.46396396396396,0.353925353925354,1.52831402831403,0.0482625482625483,166,38.7740952929572,94.9591625403358
38.9918728883207,44.2699296867866,4.04529266733632,10.7387453200621,1.4245274404164,0.529631997077893,167,47.7126028567012,99.7907125723531
35.8376963350785,49.1186736474695,5.08726003490401,8.08900523560209,1.42233856893543,0.445026178010471,168,41.9419150564551,97.4026906817046
42.0860275513073,42.6951550932434,5.83825320963359,7.5531815200075,1.11517196139068,0.71221066441758,169,51.5077726058642,99.9090648707602
38.441215323646,44.5695250129229,5.5137556717018,10.3325483889495,0.516914594222043,0.626041008557808,170,47.3192244225269,99.7125376921289
41.1360844113609,33.6489123364891,14.1215581412156,2.95945652959457,2.8076895280769,5.32629905326299,171,58.3336146331213,97.222034685865
31.2676994835915,41.8207562885224,11.327669498584,3.39830084957521,4.82258870564718,7.36298517407963,172,44.350582509524,98.7233632807322
29.022787641549,43.4572906472809,10.2649238081924,3.74318467775758,4.37578638333566,9.13602684188452,173,41.3181082707896,96.9849902400907
29.8521769840069,42.9342616416932,14.4442762726401,2.62852530144796,2.80006054184955,7.34069925836234,174,42.9860340829505,98.0321712845787
31.3812619860611,39.6463819636092,14.3224659712802,2.94681696992376,3.46134056784695,8.24173254127883,175,46.4797635756158,99.5043174206575
35.1209729589856,38.4331737611593,14.3873722344417,2.4518048906715,3.0793116832708,6.52736447147108,176,50.271180532415,99.9970584447536
29.3297417208049,42.766598003486,11.9790841388053,4.50007922674695,4.02471874504833,7.39977816510854,177,42.297993634816,97.6271639180266
30.81461615823,44.5189406637613,10.3050620181026,2.17901441501844,4.15688903788133,8.02547770700637,178,41.9620552660519,97.4156577781599
31.1159936358815,43.7533146450489,9.59921206151981,2.53807106598985,4.72005454958709,8.27335404197288,179,42.6193091922665,97.8210161280255
33.434400859074,40.1996083633378,10.6247236434843,3.51841323984587,3.61316404522772,8.60968984903039,180,47.1575912266586,99.6768284946093
32.3936720713617,40.1606623626238,10.0685032773151,2.41979202602139,5.76610319846237,9.19126706421566,181,46.1999325370146,99.4223794910704
34.2718325650928,39.0541298118849,10.1594618163698,4.04883518126324,4.49576429550268,7.96997632988663,182,48.5170187752115,99.912030667477
35.1286487693252,41.4634146341463,10.6100351621365,4.17480605012,3.17575486967684,5.44734051459508,183,47.5742211502848,99.764623878891
36.891221930592,40.8087877904151,9.0891416350734,3.43151550500632,4.04393895207544,5.73539418683776,184,49.1592184529584,99.9717234556062
34.3429476147863,40.4901218420871,10.9038342396916,5.54828939216631,3.91684449645488,4.79796241481379,185,47.6622781837086,99.7814022683854
29.4985396762537,42.5919508935201,12.7666947180833,3.48992624127518,4.23246373941884,7.42042473144894,186,42.6541778264885,97.8415558638059
27.5955382483004,42.8486568543331,14.2564847204805,3.18130816447759,4.38254900666623,7.7354630057422,187,41.1947275621357,96.8986870917995
29.5467409761832,42.534941437715,11.5121696346933,4.42373840728001,3.99268515696434,7.98972438716419,188,42.5712620250195,97.7925540839633
30.7625051769362,39.9337352169712,17.3576917767245,5.08490175325572,2.96811007316736,3.8930560029451,189,46.2202825632657,99.4285494439379
29.7072918851758,40.942023139109,14.2320042599196,3.45230987688187,3.58785277459539,8.07851806431833,190,44.2338819705408,98.6700753148138
24.9605802585935,55.5502995900347,5.15610217596973,1.98675496688742,4.2888678650268,8.05739514348786,191,28.8048011261888,82.0305417879838
32.5238241623117,45.178809304232,6.27113433753458,2.85889947740547,4.54964648017215,8.61768623834409,192,42.2391712999232,97.5907815155226
27.3944805194805,48.8940746753247,6.79788961038961,2.3538961038961,4.72808441558441,9.83157467532467,193,35.6698128100916,91.7858294040874
19.7878416972664,59.7715218278254,5.42635658914729,1.67278661770706,2.16238270093839,11.1791105671155,194,21.922621979896,68.4664337406471
33.9075173509491,39.5768876996404,11.6564930178109,1.87306630989213,3.62070407224684,9.36533154946066,195,48.117509154123,99.8582491286076
22.3243369008841,55.0721265704979,4.57189390414146,1.80316426244765,2.68729641693811,13.5411819450907,196,27.1189072504678,79.0582237834922
32.7219861328562,50.83873853724,6.70990829791993,2.81816148512637,0.156564526951465,6.75464101990606,197,38.6085577674062,94.8094017544591
26.246168736893,54.2990804968543,2.37135021777706,2.35521858364252,1.70995321826101,13.018228746572,198,30.4547525757347,84.7193321249701
26.1484434320425,54.6791951404708,4.48936977980258,2.58162490508732,2.13553530751708,9.96583143507973,199,30.3682553756848,84.5837841202269
32.2902588626676,52.1779810791143,1.66337457116124,1.97525730325398,1.43466056762657,10.4584676161763,200,36.5682684068425,92.783543456375
26.8437225636523,64.3985952589991,2.12906057945566,0.2414398595259,1.31694468832309,5.0702370500439,201,23.6477398727622,72.2223354474558
29.6808069642117,56.0729584081802,1.46469531573857,1.81014232416747,4.28354290451845,6.68785408318364,202,31.5765489642528,86.4230580773371
22.8743584021424,62.5306851149297,1.8968980138362,1.22740459718813,2.54407498326266,8.92657888864093,203,21.826790353336,68.2508103282047
22.1001039655428,59.6168127135007,3.98039506906283,2.67339967325115,1.76741422842715,9.86187435021536,204,23.6400930295367,72.2062121803407
23.6870026525199,54.1379310344828,3.28912466843501,1.48541114058355,3.52785145888594,13.8726790450928,205,28.6278095875005,81.7291790788746
31.0819892473118,48.622311827957,7.62768817204301,2.01612903225806,1.27688172043011,9.375,206,39.0060881752918,95.1653561116216
30.7745745050365,48.2806530045155,9.44772490448072,0.764154220215353,4.02917679749913,6.70371656825287,207,39.1224419614938,95.2671492447572
33.1139240506329,42.6329113924051,8.86075949367089,1.62025316455696,3.89873417721519,9.87341772151899,208,44.9156283896318,98.9659666131073
24.3048403707518,56.7737103267484,5.60808913023125,2.14399400805168,3.89476640763973,7.2745997565771,209,27.499065239575,79.7483173962839
19.3696389387592,64.392579293836,2.75284260921604,0.738080989427489,6.08418112906443,6.66267703969679,210,17.7142901153458,58.3053174897577
20,57.8802747791953,6.68302257114818,1.17762512266928,9.62708537782139,4.63199214916585,211,23.2296734799326,71.333984720359
32.2676265085751,46.1782765191615,3.87465593902181,1.88439551132755,5.86491636671607,9.93012915519797,212,40.935029378395,96.7130523051775
30.2909298345693,45.3698421753185,5.22913101350067,2.833238258224,5.34322114470432,10.9336375736832,213,40.1958272991719,96.1551279060934
21.4876033057851,44.6280991735537,8.31611570247934,1.29132231404959,14.1528925619835,10.1239669421488,214,33.8964715823968,89.6270549001378
33.4488734835355,46.8900442903909,5.41113036780281,2.23377623724244,5.6422106682072,6.3739649528211,215,41.5522291502206,97.1454067067847
32.4855590999224,52.2976118630916,5.75049573239072,1.75015087507544,3.5434089145616,4.17277351495818,216,37.0754097083205,93.318198631689
30.9614788805122,39.7225377809907,7.60095011876485,9.97624703087886,8.50975937209542,3.22902681675789,217,44.8975364473263,98.9585946277455
30.9414577410184,33.8782631170845,7.88317394675627,12.3772292582063,12.9200051692944,1.99987076764022,218,48.88349884789,99.9501370070935
34.0953514064757,32.7951049545339,7.30574204696751,12.4727344834424,10.6625874621116,2.66847964646894,219,52.1373849873396,99.8172634166358
43.6220151030682,41.8463841077624,2.47635893598204,8.47676712701544,2.49676848765222,1.08170623851963,220,52.7744782917826,99.6920908083371
41.9900826446281,42.3404958677686,3.74214876033058,8.47603305785124,2.76363636363636,0.687603305785124,221,51.3157561648387,99.9307514285876
40.196910541504,43.8210830079783,3.95518587676116,8.13104736038024,3.47139704634188,0.424376167034459,222,48.8594320197427,99.9479641872965
43.5224730526744,43.3597722188326,2.78625177954037,8.25706731747,1.78970917225951,0.284726459223104,223,51.6885108806048,99.8859572402432
48.1406415227353,39.601691928093,4.07120197391611,5.89531194924215,1.63905534014804,0.652097285865351,224,58.1505118731096,97.342766248252
50.5657093124456,36.18363794604,3.93820713664056,6.89730200174064,1.72613867130838,0.689004931824775,225,62.4549051873968,93.7950134709182
32.0588679897208,30.1293540933336,21.3866154145162,4.83080311831905,6.54976569417151,5.04459368993889,226,54.6330215751572,99.1414044433651
34.5515846257586,28.4333558102944,19.9055967633176,6.28455832771409,6.17217352213981,4.65273095077545,232,57.5909443545035,97.6951025522733
32.5189063408959,34.2641070389761,15.7843707581927,7.18440954043048,5.82703121970138,4.42117510180337,233,51.2842517441834,99.9340278983025
28.6035784399789,35.2257673215967,20.216110960369,4.7483759756117,5.61984262525338,5.58632467719024,234,48.1894110236095,99.8688707023429
34.1846758349705,27.0726915520629,25.0687622789784,3.7721021611002,5.77603143418468,4.12573673870334,235,59.0156429210719,96.748727308789
36.0735390676297,40.4596191726855,4.76690741956665,16.4806303348654,0.827314510833881,1.39198949441891,236,48.3019227181211,99.8846613417907
