"CODE","IVEI"
"1/1/267",0.75418738175229
"1/1/268",0.725869515364115
"1/1/269",0.687943462636613
"1/1/27",0.653533504988629
"1/1/270",0.742414105045501
"1/1/271",0.703395425724875
"1/1/272",0.724684293611859
"1/1/273",0.695386825280445
"1/1/274",0.651067529538545
"1/1/275",0.717194234318936
"1/1/276",0.654784657971074
"1/1/277",0.65455778709633
"1/1/278",0.608929828364064
"1/1/279",0.602543087332596
"1/1/28",0.73031025624323
"1/1/280",0.697791859296249
"1/1/281",0.703291217815114
"1/1/282",0.700387918665151
"1/1/283",0.606739613367444
"1/1/284",0.725057263493432
"1/1/285",0.724103784589201
"1/1/286",0.732138873229472
"1/1/287",0.71633633797183
"1/1/288",0.68301119405795
"1/1/289",0.754520203820873
"1/1/29",0.725241752691447
"1/1/290",0.760534725169532
"1/1/291",0.718958114383878
"1/1/292",0.712311362284039
"1/1/293",0.727908798036127
"1/1/294",0.721809843076625
"1/1/295",0.711213582681034
"1/1/296",0.716077908793049
"1/1/297",0.737443698807949
"1/1/298",0.693238577694317
"1/1/299",0.720491422701262
"1/1/3",0.660423317766364
"1/1/30",0.668463225233494
"1/1/300",0.767175847692123
"1/1/301",0.720941772222786
"1/1/302",0.743781227350814
"1/1/303",0.754009033822095
"1/1/304",0.702509941623555
"1/1/305",0.722933726820314
"1/1/306",0.753594457262039
"1/1/307",0.752882067108632
"1/1/308",0.756498107021739
"1/1/309",0.750938348103927
"1/1/31",0.701025794909561
"1/1/310",0.755631895072807
"1/1/311",0.744022805548713
"1/1/312",0.760081052894869
"1/1/313",0.735411204226534
"1/1/314",0.703694350424052
"1/1/315",0.69262231889487
"1/1/316",0.704811637268593
"1/1/317",0.731628040271257
"1/1/318",0.761779087464874
"1/1/32",0.689569119288894
"1/1/320",0.653815915411873
"1/1/321",0.635566545238958
"1/1/322",0.715162479460621
"1/1/323",0.729641357824015
"1/1/324",0.628692356431787
"1/1/325",0.762134897406114
"1/1/326",0.680063614726961
"1/1/327",0.645682989851013
"1/1/328",0.640911336764157
"1/1/329",0.507462392084868
"1/1/33",0.757787204770015
"1/1/330",0.612165966130874
"1/1/331",0.612461479166924
"1/1/332",0.607128496070896
"1/1/333",0.661110577061
"1/1/334",0.59075788336017
"1/1/335",0.548290250934388
"1/1/336",0.583291351568881
"1/1/337",0.558737431849439
"1/1/34",0.559914090571615
"1/1/35",0.678029913352384
"1/1/36",0.694124514159613
"1/1/37",0.652853834633448
"1/1/38",0.706607511256111
"1/1/39",0.729865143782149
"1/1/4",0.779867348817363
"1/1/40",0.691428245382243
"1/1/41",0.594536008472355
"1/1/42",0.716537982131458
"1/1/43",0.700444830936318
"1/1/44",0.562884873681995
"1/1/45",0.580928843115722
"1/1/46",0.560089400112035
"1/1/47",0.532225075394605
"1/1/48",0.590113049698158
"1/1/489",0.72458491739612
"1/1/49",0.714975776372131
"1/1/490",0.754543557962126
"1/1/491",0.753388400375748
"1/1/492",0.73684517823235
"1/1/493",0.674152433150102
"1/1/494",0.727569643062629
"1/1/495",0.767282808144194
"1/1/496",0.787989456876827
"1/1/497",0.793924724116525
"1/1/498",0.7900307720637
"1/1/499",0.742629182142211
"1/1/5",0.682459620670885
"1/1/50",0.688035397792
"1/1/500",0.739999429726935
"1/1/501",0.801269067853088
"1/1/502",0.752835323834619
"1/1/503",0.798781794393747
"1/1/504",0.796170848318064
"1/1/505",0.804116471885001
"1/1/506",0.778099059364289
"1/1/507",0.751462807539047
"1/1/508",0.785953443921054
"1/1/509",0.697054865835111
"1/1/51",0.702411465262187
"1/1/510",0.762995313477876
"1/1/511",0.785190770057077
"1/1/512",0.779317812035108
"1/1/513",0.760844339478184
"1/1/514",0.756261115235664
"1/1/515",0.772739301702672
"1/1/516",0.761312354347193
"1/1/517",0.815746036047566
"1/1/518",0.789361524109102
"1/1/519",0.79054039392337
"1/1/52",0.689724079060525
"1/1/520",0.827454943145114
"1/1/521",0.762003092714417
"1/1/522",0.799146629498897
"1/1/523",0.734254718155762
"1/1/524",0.802615963211119
"1/1/525",0.805043673949018
"1/1/526",0.803154773672179
"1/1/527",0.813778361195765
"1/1/528",0.780108119029907
"1/1/529",0.755527138642857
"1/1/53",0.67288529622194
"1/1/530",0.775989988668524
"1/1/531",0.752015172634663
"1/1/532",0.799990878114878
"1/1/533",0.750271164428252
"1/1/534",0.753494506160455
"1/1/535",0.764191923202679
"1/1/536",0.789343427491603
"1/1/537",0.770746819290031
"1/1/538",0.757355411736148
"1/1/539",0.758012571453504
"1/1/54",0.702026678817257
"1/1/540",0.686939744597052
"1/1/541",0.742878092767498
"1/1/542",0.749570666092772
"1/1/543",0.77873650097648
"1/1/544",0.728104029232399
"1/1/545",0.730811095402056
"1/1/546",0.751326253976202
"1/1/547",0.771792939738915
"1/1/548",0.712835996851312
"1/1/549",0.789731283134038
"1/1/55",0.719888814344309
"1/1/550",0.806092802218968
"1/1/551",0.763431159858797
"1/1/552",0.769797366645433
"1/1/553",0.73904229357398
"1/1/554",0.776701021777083
"1/1/555",0.787680811782482
"1/1/556",0.758370896614394
"1/1/557",0.734391200495639
"1/1/558",0.765635704572805
"1/1/559",0.73440091230305
"1/1/56",0.651723763942818
"1/1/560",0.782753894730765
"1/1/561",0.781961689330288
"1/1/562",0.723630650297137
"1/1/563",0.784622196210013
"1/1/564",0.79221883874821
"1/1/565",0.713007560817455
"1/1/566",0.749404328254318
"1/1/567",0.778666789605838
"1/1/568",0.783314381637279
"1/1/569",0.794694699994441
"1/1/57",0.705908241973282
"1/1/570",0.799647029373353
"1/1/571",0.714823229252376
"1/1/572",0.77279446984769
"1/1/573",0.698575320684867
"1/1/574",0.64701521259466
"1/1/575",0.67893352061843
"1/1/576",0.542758654433796
"1/1/577",0.685767783184613
"1/1/578",0.787733553026951
"1/1/579",0.747775746746634
"1/1/58",0.739950190387718
"1/1/580",0.766732631601505
"1/1/581",0.783909231327767
"1/1/582",0.791570643934046
"1/1/583",0.793225171186558
"1/1/584",0.765593974371087
"1/1/585",0.796641859940183
"1/1/586",0.765808610633441
"1/1/587",0.78474829029618
"1/1/588",0.796305599057035
"1/1/589",0.771531225615299
"1/1/59",0.693934616720787
"1/1/590",0.797167948262222
"1/1/591",0.768336214295271
"1/1/592",0.732992811079289
"1/1/593",0.687112143622845
"1/1/6",0.73686787653808
"1/1/60",0.745193154328942
"1/1/61",0.712447021872666
"1/1/62",0.758457086317535
"1/1/63",0.788335815274814
"1/1/64",0.740361284738593
"1/1/65",0.694940464380013
"1/1/66",0.720253123394634
"1/1/67",0.652819164697269
"1/1/68",0.72875647695364
"1/1/69",0.756935553258783
"1/1/7",0.696310457115608
"1/1/70",0.781978847491578
"1/1/71",0.628652444380084
"1/1/72",0.743797058593467
"1/1/73",0.696224325145639
"1/1/74",0.628006502637526
"1/1/75",0.676238031635848
"1/1/76",0.717783445716494
"1/1/77",0.759742369176947
"1/1/78",0.730094495641491
"1/1/79",0.720952668063374
"1/1/8",0.687596269668653
"1/1/80",0.757973865006185
"1/1/81",0.7956312454899
"1/1/82",0.718355337555454
"1/1/83",0.751984640156939
"1/1/84",0.651838350848952
"1/1/85",0.73107362256902
"1/1/86",0.779382828840142
"1/1/87",0.772051785290921
"1/1/88",0.718370199604243
"1/1/89",0.730715739699597
"1/1/9",0.7556651843898
"1/1/90",0.741080230030045
"1/1/91",0.746746935002248
"1/1/92",0.717222709914206
"1/1/93",0.74286217486279
"1/1/94",0.674442406882039
"1/1/95",0.761496332388837
"1/1/96",0.770655333552645
"1/1/97",0.76747862395041
"1/1/99",0.737209477495542
"1/10/479",0.817525001421777
"1/10/480",0.770880190645018
"1/10/481",0.767434481066621
"1/10/482",0.744589637291388
"1/10/483",0.720384576033634
"1/10/484",0.706658306630524
"1/10/485",0.745620729457808
"1/10/486",0.720692465638614
"1/11/404",0.658816366593214
"1/11/470",0.721619464381253
"1/11/471",0.732434579036141
"1/11/472",0.720215672948306
"1/11/473",0.721166956155353
"1/11/474",0.626783935325586
"1/11/475",0.638968760796751
"1/11/476",0.591524805216872
"1/11/477",0.730625518161351
"1/11/478",0.719690670948218
"1/2/338",0.667667780430703
"1/2/339",0.641298384142845
"1/2/340",0.706074846629083
"1/2/341",0.737463227093687
"1/2/342",0.746685941019107
"1/2/343",0.68263256455445
"1/2/344",0.726042523295833
"1/2/345",0.67697370313194
"1/2/346",0.677608411706325
"1/2/347",0.736093327306847
"1/2/348",0.788873471686983
"1/2/349",0.767687677647716
"1/2/350",0.704432622078016
"1/2/351",0.753728279234887
"1/2/352",0.750684901633314
"1/2/353",0.681393504248053
"1/2/354",0.721539552122325
"1/3/355",0.717370840875364
"1/3/356",0.698977636086398
"1/3/357",0.670696974658342
"1/3/358",0.709511241490703
"1/3/359",0.695297016007862
"1/3/360",0.677995927754509
"1/3/361",0.70583319436029
"1/3/362",0.6968929875605
"1/3/363",0.740890121377435
"1/3/364",0.734401753175795
"1/3/365",0.650648844939878
"1/3/366",0.671167046824883
"1/3/367",0.683156696485461
"1/3/368",0.714700857484615
"1/3/369",0.718597066402921
"1/3/370",0.728455450589125
"1/3/371",0.606944371408956
"1/3/372",0.542363778037693
"1/3/373",0.644758715838499
"1/3/374",0.71859107684583
"1/3/375",0.778877274725997
"1/3/376",0.737797771885893
"1/3/377",0.721096246963883
"1/3/378",0.687097052688707
"1/3/379",0.557815641158869
"1/3/380",0.652832808083635
"1/3/381",0.625474264073949
"1/3/382",0.667204614428539
"1/3/383",0.733921714241058
"1/3/384",0.663687199945245
"1/3/385",0.699431156569584
"1/3/386",0.626088517883696
"1/4/387",0.651131188765497
"1/4/388",0.713550278235886
"1/4/389",0.574362696443128
"1/4/390",0.669536196620025
"1/4/391",0.687061397710468
"1/5/392",0.698082828087511
"1/5/393",0.673465226799979
"1/5/394",0.690196532887219
"1/5/395",0.631991615798687
"1/5/396",0.643528615039059
"1/5/397",0.702357899883359
"1/5/398",0.61737448160073
"1/5/399",0.599966148654346
"1/5/400",0.637861600847251
"1/5/401",0.696914417936202
"1/5/402",0.61484149034721
"1/5/403",0.725888173762267
"1/5/405",0.735268880677156
"1/5/406",0.666080032245834
"1/5/407",0.641498949266892
"1/5/408",0.406078663558019
"1/5/409",0.55783468906124
"1/5/410",0.662693362870298
"1/5/411",0.675989088121498
"1/5/412",0.623203782776939
"1/5/413",0.634927839157866
"1/5/414",0.6370961930389
"1/6/415",0.782839031327928
"1/6/416",0.771415762432504
"1/6/417",0.786574416690041
"1/6/418",0.721956977232698
"1/6/419",0.772480183943661
"1/6/420",0.769258441296444
"1/6/421",0.778652846148311
"1/6/422",0.773909437405937
"1/6/423",0.787959773596017
"1/6/424",0.804077487989454
"1/6/425",0.78751583300232
"1/6/426",0.663365460295512
"1/6/427",0.708703122077599
"1/6/428",0.755305635986892
"1/6/429",0.749571859053957
"1/6/430",0.785018767315224
"1/6/488",0.742043469163889
"1/7/431",0.852762871460457
"1/7/432",0.809381807183155
"1/7/433",0.801137876587932
"1/7/434",0.808940066557257
"1/7/435",0.802420557144977
"1/7/436",0.805859463107143
"1/7/437",0.777237325610239
"1/7/438",0.744701125651688
"1/7/439",0.843175495719527
"1/7/440",0.803169311068892
"1/7/441",0.817493620952581
"1/7/442",0.716677198634345
"1/7/443",0.721300211534794
"1/7/444",0.56116976735761
"1/7/445",0.691194182200068
"1/7/446",0.766750555688952
"1/7/447",0.78472872267394
"1/7/448",0.716581749503693
"1/7/449",0.725283772477579
"1/7/450",0.728940105011092
"1/7/451",0.74816899044186
"1/8/452",0.850998191935775
"1/8/453",0.836140717394703
"1/8/454",0.827867956489338
"1/8/455",0.745674250457837
"1/8/456",0.694593055790418
"1/8/457",0.753465262858784
"1/8/458",0.746781234443902
"1/8/459",0.663879362983497
"1/9/460",0.648515586097728
"1/9/461",0.664941942487908
"1/9/462",0.712728291299521
"1/9/463",0.692629758568634
"1/9/464",0.740089625228757
"1/9/465",0.737863876392535
"1/9/466",0.606931388262343
"1/9/467",0.666825093821512
"1/9/468",0.633164348507206
"1/9/469",0.740953934475454
"1/NA/594",NA
"1/NA/595",NA
"1/NA/596",NA
"1/NA/597",NA
"1/NA/598",NA
"1/NA/599",NA
"1/NA/600",NA
"1/NA/601",NA
"1/NA/602",NA
"1/NA/603",NA
"1/NA/604",NA
"1/NA/605",NA
"1/NA/606",NA
"1/NA/607",NA
"10/1/1",0.640299146147017
"10/1/10",0.294259433398561
"10/1/11",0.485327495210934
"10/1/12",0.610351422626168
"10/1/13",0.506853955113419
"10/1/14",0.478412633689979
"10/1/15",0.476702109379815
"10/1/16",0.436677029617372
"10/1/17",0.436967567997925
"10/1/18",0.398629225201453
"10/1/19",0.312069756316256
"10/1/2",0.660136128512132
"10/1/20",0.657417144324843
"10/1/21",0.621003578965816
"10/1/22",0.577222314128525
"10/1/23",0.437142419771862
"10/1/24",0.561132464472543
"10/1/25",0.618085791412919
"10/1/26",0.638491655019254
"10/1/27",0.563268169578116
"10/1/28",0.602165232434536
"10/1/29",0.670691006275763
"10/1/3",0.64382054495746
"10/1/30",0.633923530655848
"10/1/31",0.52749174559114
"10/1/32",0.459325601865928
"10/1/33",0.43848641750206
"10/1/34",0.379721427418149
"10/1/35",0.46707000515321
"10/1/36",0.378653112232319
"10/1/37",0.551539800854192
"10/1/38",0.606901404328317
"10/1/39",0.383130566537999
"10/1/4",0.651563452385631
"10/1/40",0.55735797532732
"10/1/5",0.661596403100388
"10/1/6",0.684468037129939
"10/1/7",0.655828507348813
"10/1/8",0.551621572127144
"10/1/9",0.517003772347143
"10/10/664",0.576779378821311
"10/10/665",0.513335937921862
"10/10/666",0.443829607257783
"10/10/667",0.523798965170425
"10/10/668",0.450955106230831
"10/10/669",0.374261355658833
"10/10/670",0.413441870732969
"10/10/671",0.518328259829988
"10/11/672",0.555577678414954
"10/11/673",0.566855555214244
"10/11/674",0.426001202744275
"10/11/675",0.455443752401541
"10/11/676",0.482331592583545
"10/11/677",0.482524930853697
"10/11/678",0.525297778360462
"10/11/679",0.480063919387246
"10/11/680",0.459095325505813
"10/11/681",0.498341845297436
"10/11/682",0.456613716403142
"10/11/683",0.515798656220593
"10/11/684",0.491447173458663
"10/11/685",0.41796740791051
"10/11/686",0.563054137149421
"10/11/687",0.51792348852095
"10/11/688",0.4648132130272
"10/12/689",0.693742938283504
"10/12/690",0.708579427455891
"10/12/691",0.712433881245588
"10/12/692",0.726125621179018
"10/12/693",0.711926006679096
"10/12/694",0.704391536930503
"10/12/695",0.709198908165454
"10/12/696",0.676927606286828
"10/12/697",0.718257037200582
"10/12/698",0.693307568441137
"10/12/699",0.719672442502349
"10/12/700",0.673316744538262
"10/12/701",0.658260462953397
"10/12/702",0.677257972325426
"10/12/703",0.66918512329079
"10/12/704",0.657808237719191
"10/12/705",0.675348312002427
"10/12/706",0.627180814212528
"10/12/707",0.67261491472219
"10/12/708",0.693435485312209
"10/12/709",0.654156898804878
"10/12/710",0.674587424149051
"10/12/711",0.676851372240544
"10/12/712",0.656160737987834
"10/12/713",0.660502198517814
"10/12/714",0.703144035787944
"10/12/715",0.734139710164667
"10/12/716",0.645038839398755
"10/12/717",0.560792995601238
"10/12/718",0.697945836612791
"10/12/719",0.661470057427311
"10/12/720",0.690614244515583
"10/12/721",0.663410325333519
"10/12/722",0.713319791461842
"10/12/723",0.68400036638194
"10/12/724",0.612868775509809
"10/12/725",0.610724959246132
"10/12/726",0.723609005701862
"10/12/727",0.704728920494222
"10/12/728",0.401446128358049
"10/12/729",0.392750771051774
"10/12/730",0.585116995896764
"10/12/731",0.588463742314477
"10/12/732",0.648451907235143
"10/12/733",0.642512121629431
"10/12/734",0.588122654304301
"10/12/735",0.578312225645109
"10/12/736",0.342579018068997
"10/12/737",0.5623539702728
"10/12/738",0.613834657311635
"10/12/739",0.594692148062353
"10/12/740",0.572090528288392
"10/12/741",0.501732182481677
"10/12/742",0.542855609383648
"10/12/743",0.503534367206453
"10/12/744",0.563221459253465
"10/12/745",0.513954488911264
"10/12/746",0.664695972220399
"10/12/747",0.623257156179599
"10/12/748",0.60811877511806
"10/12/749",0.648898523120683
"10/12/750",0.585894138204947
"10/12/751",0.635682718620782
"10/12/752",0.571764931980908
"10/12/753",0.618285236989928
"10/12/754",0.597826982363639
"10/12/755",0.672884133975096
"10/12/756",0.670868474980735
"10/12/757",0.518772923797073
"10/12/758",0.585215492765725
"10/12/759",0.672376522450239
"10/12/760",0.651048247289649
"10/12/761",0.565938139778544
"10/12/762",0.577894479198789
"10/12/763",0.59074845185462
"10/12/764",0.494219431267191
"10/12/765",0.567732338783897
"10/12/766",0.395299660887347
"10/12/767",0.561548907059611
"10/12/768",0.420311028877955
"10/13/1392",0.525011849283135
"10/13/1393",0.472130568142112
"10/13/769",0.496299592200599
"10/13/770",0.478368929724222
"10/13/771",0.477335612386161
"10/13/772",0.286539150605084
"10/13/773",0.266655526146695
"10/13/774",0.503905075960556
"10/13/775",0.310856038117478
"10/13/777",0.428260170681525
"10/13/778",0.53856164361076
"10/13/780",0.634349923103769
"10/13/781",0.522180987602046
"10/13/782",0.556873122411872
"10/13/783",0.573972258093912
"10/13/785",0.542417424638819
"10/13/786",0.611504960426995
"10/13/787",0.651522030406321
"10/13/788",0.635499918724976
"10/13/789",0.646080933576491
"10/13/790",0.579628579200305
"10/13/791",0.601682233433459
"10/13/792",0.401055849654663
"10/13/793",0.531206755293954
"10/13/794",0.41232068177443
"10/13/795",0.349475291546538
"10/14/796",0.53921797380583
"10/14/797",0.509587654793592
"10/14/798",0.53094190149999
"10/14/799",0.547494650513673
"10/14/800",0.584562965204544
"10/14/801",0.372494466889834
"10/14/802",0.290978680264796
"10/14/803",0.342476295072468
"10/14/804",0.213752664323511
"10/14/805",0.338629041137142
"10/14/806",0.384643976587493
"10/14/807",0.519165395347912
"10/14/808",0.614297032229489
"10/14/809",0.590103468357512
"10/14/810",0.435525668745622
"10/14/811",0.625068282093769
"10/14/812",0.339143302361099
"10/14/813",0.39820642715266
"10/14/814",0.200241328246455
"10/14/815",0.345222323866485
"10/14/816",0.535999734757536
"10/14/817",0.541461815242509
"10/14/818",0.520975013404016
"10/14/819",0.559400714612961
"10/14/820",0.58716173494611
"10/14/821",0.567465483491979
"10/14/822",0.572667890003583
"10/14/823",0.644387879124298
"10/14/824",0.249710092040876
"10/14/825",0.567790808402358
"10/14/826",0.540750163809414
"10/14/827",0.46798280017206
"10/15/828",0.571831148023703
"10/15/829",0.633653432713309
"10/15/830",0.563806594874721
"10/15/831",0.557781541326386
"10/15/832",0.50447196893291
"10/15/833",0.599783010187832
"10/15/834",0.628688298625516
"10/15/835",0.575046914003685
"10/15/836",0.628142442961858
"10/15/837",0.578727821545124
"10/15/838",0.554370346090971
"10/15/839",0.591335557890698
"10/15/840",0.599800545837314
"10/15/841",0.51433666037157
"10/15/842",0.435471480320024
"10/15/843",0.448696084820743
"10/15/844",0.573552085679625
"10/16/845",0.65601119258495
"10/16/846",0.664159725530519
"10/16/847",0.69210562767639
"10/16/848",0.760358443424105
"10/16/849",0.729988150228918
"10/16/850",0.703331612142605
"10/16/851",0.725460577452865
"10/16/852",0.494242493449959
"10/16/853",0.59773942788116
"10/16/854",0.680243501428889
"10/16/855",0.689053609734003
"10/16/856",0.631987358305904
"10/16/857",0.65748502805812
"10/16/858",0.476775410575015
"10/16/859",0.456178844813875
"10/16/860",0.730854290503269
"10/16/861",0.709326166464559
"10/16/862",0.640313710534941
"10/16/863",0.717768955483792
"10/16/864",0.741197174773099
"10/16/865",0.646994566738331
"10/17/895",0.464195712393293
"10/17/896",0.286702941366932
"10/17/897",0.374672804549498
"10/17/898",0.372681583311388
"10/17/899",0.436218063102937
"10/17/900",0.307003666684327
"10/17/901",0.425872158647329
"10/17/902",0.353420703082641
"10/17/903",0.484039713538615
"10/17/904",0.251979816411664
"10/17/905",0.584817223862682
"10/17/906",0.535901483882893
"10/17/907",0.595124658020804
"10/17/908",0.58156642908684
"10/17/909",0.499752483878572
"10/17/910",0.531197172630774
"10/17/911",0.524963498109112
"10/17/912",0.336881895170991
"10/17/913",0.44723885176368
"10/18/914",0.572503582258111
"10/18/915",0.570217376664006
"10/18/916",0.564990213081137
"10/18/917",0.532345169546705
"10/18/918",0.631315477431964
"10/18/919",0.577730118059563
"10/18/920",0.537433111263936
"10/18/921",0.562338935475251
"10/18/922",0.320993257886544
"10/18/923",0.3866150052713
"10/18/924",0.272042228375214
"10/18/926",0.462213810377188
"10/18/927",0.495937201729435
"10/18/928",0.431037806360021
"10/18/929",0.11951089375976
"10/18/930",0.278407673901993
"10/18/931",0.418202171692273
"10/18/932",0.265094088618168
"10/18/933",0.362462908381038
"10/18/934",0.536227080200959
"10/18/935",0.296509119711804
"10/18/936",0.490726810940636
"10/18/937",0.540721330864895
"10/18/938",0.434252726957181
"10/18/939",0.46812704161667
"10/18/940",0.463438504356068
"10/18/941",0.559091465785722
"10/18/942",0.536752687658914
"10/18/943",0.532278824240824
"10/18/944",0.461151545867533
"10/18/945",0.203133730455535
"10/18/946",0.568321307165403
"10/19/947",0.495567326814711
"10/19/948",0.348842494727134
"10/19/949",0.46143662217507
"10/19/950",0.378337974854637
"10/19/951",0.131628350261579
"10/19/952",0.240210167335612
"10/19/953",0.206492821529345
"10/19/954",0.350171987060769
"10/19/955",0.380817731955828
"10/19/956",0.301896285846182
"10/19/957",0.284686426474834
"10/19/958",0.539039697074945
"10/19/959",0.606142760291936
"10/19/960",0.34348957157972
"10/2/42",0.500120490300502
"10/2/43",0.314186048011713
"10/2/44",0.512865706359906
"10/2/45",0.465196699721834
"10/2/46",0.529550884658239
"10/2/47",0.500019506601225
"10/2/48",0.218791732367292
"10/2/50",0.303622219586908
"10/2/51",0.208726868131567
"10/2/52",0.142469705901214
"10/2/53",0.157420613119996
"10/2/54",0.214856760844739
"10/2/55",0.492730172455362
"10/2/56",0.578258595827972
"10/20/961",0.660123988705267
"10/20/962",0.662436630537291
"10/20/963",0.642270907317337
"10/20/964",0.621719666001071
"10/20/965",0.608269830057361
"10/20/966",0.47931948977441
"10/20/967",0.535047837611042
"10/20/968",0.409022204558181
"10/20/969",0.586082469729112
"10/20/970",0.655094929470173
"10/20/971",0.564019646871523
"10/20/972",0.588113904924348
